,userId,movieId,rating,timestamp
89,95,625,4,03/03/1998 19:46
90,8,338,4,12/11/1997 19:11
91,162,25,4,23/10/1997 19:39
92,87,1016,4,18/11/1997 18:03
93,279,154,5,26/09/1997 17:51
94,145,275,2,23/01/1998 12:11
95,119,1153,5,20/09/1997 18:46
96,62,498,4,12/11/1997 22:30
97,62,382,3,12/11/1997 22:58
98,28,209,4,12/12/1997 21:13
99,135,23,4,18/11/1997 12:56
100,32,294,3,02/01/1998 02:57
101,90,382,5,31/03/1998 22:37
102,286,208,4,22/10/1997 14:52
103,293,685,3,03/03/1998 06:06
104,216,144,4,22/11/1997 21:37
105,166,328,5,02/02/1998 05:35
106,250,496,4,29/10/1997 02:01
107,271,132,5,26/01/1998 21:04
108,160,174,5,14/10/1997 20:26
109,265,118,4,27/09/1997 00:38
110,198,498,3,07/01/1998 21:11
111,42,96,5,02/12/1997 23:59
112,168,151,5,08/01/1998 19:34
113,110,307,4,09/02/1998 01:21
114,58,144,4,09/01/1998 00:15
115,90,648,4,31/03/1998 22:52
116,271,346,4,26/01/1998 19:53
117,62,21,3,12/11/1997 22:24
118,279,832,3,06/12/1997 02:37
119,237,514,4,12/11/1997 23:17
120,94,789,4,04/04/1998 20:14
121,128,485,3,19/11/1997 19:14
122,298,317,4,07/01/1998 14:20
123,44,195,5,01/11/1997 01:31
124,264,200,5,30/01/1998 01:05
125,194,385,2,14/11/1997 16:24
126,72,195,5,20/11/1997 14:55
127,222,750,5,03/01/1998 08:12
128,250,264,3,29/10/1997 01:39
129,41,265,3,23/03/1998 21:04
130,224,245,3,21/02/1998 17:30
131,82,135,3,05/11/1997 22:40
132,262,1147,4,17/11/1997 18:35
133,293,471,3,03/03/1998 06:01
134,216,658,3,23/11/1997 00:30
135,250,140,3,29/10/1997 02:27
136,59,23,5,23/02/1998 03:41
137,286,379,5,22/10/1997 15:22
138,244,815,4,27/11/1997 04:33
139,7,479,4,31/03/1998 13:46
140,174,368,1,02/02/1998 15:46
141,87,274,4,18/11/1997 18:12
142,194,1211,2,14/11/1997 23:49
143,82,1134,2,13/01/1998 18:00
144,13,836,2,14/12/1997 22:49
145,13,272,4,11/01/1998 17:06
146,244,756,2,27/11/1997 04:32
147,305,427,5,01/02/1998 08:51
148,95,787,2,03/03/1998 19:55
149,43,14,2,04/01/1998 23:15
150,299,955,4,10/03/1998 04:07
151,57,419,3,01/01/1998 23:47
152,84,405,3,30/12/1997 03:26
153,269,504,4,01/04/1998 16:58
154,299,111,3,26/10/1997 15:03
155,194,466,4,14/11/1997 16:44
156,160,135,4,14/10/1997 20:26
157,99,268,3,24/01/1998 21:44
158,10,486,4,26/10/1997 17:27
159,259,117,4,20/09/1997 03:09
160,85,427,3,13/11/1997 21:25
161,303,919,4,14/11/1997 00:28
162,213,273,5,07/11/1997 02:49
163,121,514,3,31/03/1998 23:45
164,90,98,5,31/03/1998 22:26
165,49,559,2,21/02/1998 13:23
166,42,794,3,03/12/1997 00:20
167,155,323,2,12/11/1997 21:47
168,68,117,4,16/10/1997 03:52
169,172,177,4,29/09/1997 12:59
170,19,4,4,21/01/1998 20:00
171,268,231,4,01/10/1997 22:15
172,5,2,3,30/09/1997 16:14
173,305,117,2,01/02/1998 09:07
174,44,294,4,31/12/1997 23:52
175,43,137,4,04/10/1997 14:34
176,279,1336,1,26/09/1997 18:25
177,80,466,5,13/02/1998 20:28
178,254,164,4,03/02/1998 02:26
179,298,281,3,07/01/1998 14:28
180,279,1240,1,10/04/1998 02:13
181,66,298,4,31/12/1997 20:48
182,18,443,3,21/11/1997 16:36
183,268,1035,2,29/09/1997 14:09
184,99,79,4,24/01/1998 22:15
185,13,98,4,07/12/1997 17:16
186,26,258,3,31/03/1998 12:39
188,222,755,4,30/10/1997 03:51
189,200,673,5,06/01/1998 23:15
190,119,328,4,15/10/1997 13:58
191,213,172,5,08/11/1997 02:17
192,276,322,3,20/09/1997 20:13
193,94,1217,3,04/04/1998 20:51
194,130,379,4,02/10/1997 14:14
195,38,328,4,13/04/1998 00:51
196,160,719,3,14/10/1997 19:39
197,293,1267,3,03/03/1998 06:36
198,26,930,2,31/03/1998 23:13
199,130,216,4,25/09/1997 19:42
200,92,1079,3,02/02/1998 18:17
201,256,452,4,15/12/1997 05:49
202,1,61,4,03/11/1997 07:33
203,72,48,4,20/11/1997 14:38
204,56,755,3,18/04/1998 14:36
205,13,360,4,14/12/1997 23:08
206,15,405,2,13/11/1997 21:19
207,92,77,3,30/09/1997 21:23
208,207,476,2,09/01/1998 22:52
209,292,174,5,02/12/1997 23:31
210,232,483,5,27/02/1998 03:20
211,251,748,2,31/01/1998 18:42
212,224,26,3,21/02/1998 23:35
213,181,220,4,08/11/1997 04:13
214,259,255,4,20/09/1997 03:05
215,305,471,4,01/02/1998 09:00
216,52,280,3,24/12/1997 00:20
217,161,202,5,29/03/1998 11:26
218,148,408,5,21/10/1997 01:56
219,125,235,2,17/04/1998 18:42
220,97,228,5,08/01/1998 05:54
221,58,1098,4,09/01/1998 00:15
222,83,234,4,16/02/1998 21:45
223,90,347,4,31/03/1998 22:28
224,272,178,5,13/11/1997 21:05
225,194,181,3,14/11/1997 15:29
226,125,478,4,13/11/1997 20:57
227,110,688,1,09/02/1998 01:26
228,299,14,4,26/10/1997 14:56
229,151,10,5,14/11/1997 16:28
230,269,127,4,01/04/1998 15:56
231,6,14,5,31/12/1997 20:14
232,54,106,3,01/12/1997 00:58
233,303,69,5,14/11/1997 00:32
234,16,944,1,24/10/1997 21:05
235,301,790,4,14/12/1997 05:50
236,276,1091,3,20/09/1997 22:03
237,305,214,2,01/02/1998 08:51
238,194,1028,2,14/11/1997 20:59
239,91,323,2,01/04/1998 13:46
240,87,554,4,18/11/1997 17:59
241,294,109,4,25/10/1997 22:46
242,286,171,4,22/10/1997 14:49
243,200,318,5,06/01/1998 23:14
244,229,328,1,03/04/1998 19:35
245,178,568,4,22/12/1997 21:35
246,303,842,2,14/11/1997 05:20
247,62,65,4,12/11/1997 22:44
248,207,591,3,05/10/1997 02:30
249,92,172,4,30/09/1997 21:01
250,301,401,4,14/12/1997 05:40
251,36,339,5,15/12/1997 03:46
252,70,746,3,07/01/1998 05:17
253,63,242,3,01/10/1997 23:06
254,28,201,3,12/12/1997 21:21
255,279,68,4,26/09/1997 20:56
256,250,7,4,29/10/1997 01:48
257,14,98,3,26/03/1998 03:02
258,299,1018,3,10/03/1998 03:58
259,194,54,3,14/11/1997 16:44
260,303,815,3,14/11/1997 05:32
261,119,237,5,20/09/1997 17:03
262,295,218,5,19/11/1997 19:08
263,268,930,2,01/10/1997 21:55
264,268,2,2,01/10/1997 22:16
265,66,258,4,31/12/1997 20:44
266,233,202,5,13/11/1997 04:11
267,83,623,4,23/11/1997 18:09
268,214,334,3,02/04/1998 18:42
269,192,476,2,06/12/1997 00:30
270,100,344,4,31/03/1998 20:07
271,268,145,1,01/10/1997 22:21
272,301,56,4,14/12/1997 05:16
273,307,89,5,11/11/1997 21:29
274,234,141,3,11/04/1998 22:43
275,83,576,4,23/11/1997 18:12
276,181,264,2,08/11/1997 04:00
277,297,133,4,26/09/1997 02:14
278,38,153,5,13/04/1998 01:19
279,7,382,4,31/03/1998 13:48
280,264,813,4,30/01/1998 01:15
281,181,872,1,08/11/1997 04:03
282,201,146,1,07/01/1998 02:36
283,85,507,4,13/11/1997 21:23
284,269,367,3,01/04/1998 17:00
285,59,468,3,23/02/1998 03:50
286,286,143,4,11/03/1998 21:25
287,193,96,1,05/03/1998 19:01
288,113,595,5,04/10/1997 03:40
289,292,11,5,02/12/1997 23:08
290,130,1014,3,07/10/1997 18:58
291,275,98,4,25/09/1997 02:39
292,189,520,5,22/04/1998 17:16
293,219,82,1,09/03/1998 14:07
294,218,209,5,22/10/1997 02:49
295,123,427,3,18/11/1997 17:10
296,119,222,5,20/09/1997 17:08
297,158,177,4,21/11/1997 17:46
298,222,118,4,22/10/1997 23:43
299,302,322,2,13/11/1997 16:01
300,279,501,3,26/09/1997 21:20
301,301,79,5,14/12/1997 05:13
302,181,3,2,08/11/1997 04:30
303,201,695,1,07/01/1998 02:28
304,13,198,3,07/12/1997 17:19
305,1,189,3,01/03/1998 06:15
306,145,237,5,26/09/1997 10:42
307,23,385,4,20/09/1997 20:14
308,201,767,4,06/01/1998 19:21
309,296,705,5,07/01/1998 18:19
310,42,546,3,02/12/1997 23:36
311,33,872,3,07/04/1998 15:50
312,301,554,3,14/12/1997 05:53
313,16,64,5,24/10/1997 19:11
314,95,135,3,10/11/1997 21:32
315,154,357,4,10/11/1997 05:11
316,77,484,5,13/01/1998 23:22
317,296,508,5,07/01/1998 18:09
318,302,303,2,13/11/1997 15:59
319,244,673,3,27/11/1997 04:57
320,222,77,4,30/10/1997 03:53
321,13,215,5,14/12/1997 23:03
322,16,705,5,24/10/1997 19:52
323,270,452,4,15/10/1997 22:57
324,145,15,2,26/09/1997 10:44
325,187,64,5,14/11/1997 00:00
326,200,304,5,05/10/1997 08:54
327,170,749,5,16/02/1998 16:22
328,101,829,3,18/10/1997 00:55
329,184,218,3,14/03/1998 21:10
330,128,204,4,19/11/1997 19:24
332,184,153,3,14/03/1998 21:34
333,1,33,4,03/11/1997 07:38
334,1,160,4,24/09/1997 03:42
335,184,321,5,14/03/1998 20:22
336,54,595,3,01/12/1997 00:56
337,94,343,4,04/04/1998 21:23
338,128,508,4,19/11/1997 19:29
339,23,323,2,20/09/1997 19:37
340,301,227,3,14/12/1997 05:27
341,301,191,3,14/12/1997 05:01
342,112,903,1,13/04/1998 04:02
343,82,183,3,05/11/1997 22:44
344,222,724,3,30/10/1997 03:26
345,218,430,3,22/10/1997 02:45
346,308,1197,4,17/02/1998 18:18
347,303,134,5,14/11/1997 00:39
348,133,751,3,22/03/1998 17:42
349,215,212,2,01/04/1998 13:01
350,69,256,5,14/12/1997 19:02
351,254,662,4,13/02/1998 05:22
352,276,2,4,20/09/1997 21:53
353,104,984,1,25/02/1998 21:36
354,63,1067,3,01/10/1997 23:11
355,267,410,4,08/11/1997 06:33
356,13,56,5,07/12/1997 17:16
357,240,879,3,26/01/1998 00:49
358,286,237,2,02/10/1997 15:40
359,294,271,5,07/03/1998 03:30
360,90,1086,4,31/03/1998 22:47
361,18,26,4,21/11/1997 16:28
362,92,229,3,30/09/1997 21:50
363,308,649,4,17/02/1998 18:14
364,144,89,3,22/02/1998 00:01
365,191,302,4,02/04/1998 23:37
366,59,951,3,23/02/1998 04:00
367,200,96,5,06/01/1998 23:30
368,16,197,5,24/10/1997 20:49
369,61,678,3,11/04/1998 13:45
370,271,199,4,26/01/1998 21:00
371,271,709,3,26/01/1998 21:15
372,142,169,5,28/02/1998 04:32
373,275,597,3,07/10/1997 04:14
374,222,151,3,30/10/1997 03:28
375,87,40,3,18/11/1997 18:15
376,207,258,4,26/10/1997 15:19
377,272,1393,2,13/11/1997 20:57
378,177,333,4,21/11/1997 16:39
379,207,1115,2,16/11/1997 07:21
380,299,577,3,10/03/1998 04:23
381,271,378,4,26/01/1998 21:17
382,305,425,4,01/02/1998 09:14
383,49,959,2,21/02/1998 13:48
384,94,1224,3,04/04/1998 20:46
385,130,1017,3,22/09/1997 18:44
386,10,175,3,26/10/1997 17:57
387,203,321,3,25/11/1997 04:50
388,191,286,4,02/04/1998 23:47
389,43,323,3,04/10/1997 14:25
390,21,558,5,22/09/1997 18:08
391,197,96,5,01/04/1998 05:50
392,13,344,2,21/02/1998 15:07
393,194,66,3,14/11/1997 17:07
394,234,206,4,11/04/1998 22:42
395,308,402,4,17/02/1998 18:38
396,308,640,4,17/02/1998 17:37
397,269,522,5,01/04/1998 16:22
398,94,265,4,04/04/1998 20:31
399,268,62,3,26/09/1997 21:53
400,272,12,5,13/11/1997 21:07
401,121,291,3,01/04/1998 00:27
402,296,20,5,07/01/1998 18:15
403,134,286,3,04/04/1998 23:25
404,180,462,5,22/10/1997 18:16
405,234,612,3,08/04/1998 23:45
406,104,117,2,26/02/1998 04:06
407,38,758,1,13/04/1998 02:30
408,269,845,1,01/04/1998 18:44
409,7,163,4,31/03/1998 14:10
410,234,1451,3,08/04/1998 23:32
411,275,405,2,07/10/1997 04:14
412,52,250,3,24/12/1997 00:17
413,102,823,3,02/03/1998 01:17
414,13,186,4,24/03/1998 02:03
415,178,731,4,22/12/1997 21:52
416,236,71,3,17/03/1998 06:37
417,256,781,5,15/12/1997 05:54
418,263,176,5,30/03/1998 23:15
419,244,186,3,27/11/1997 04:41
420,279,1181,4,26/09/1997 22:46
421,43,815,4,04/01/1998 23:23
422,83,78,2,23/11/1997 18:18
423,151,197,5,14/11/1997 17:31
424,254,436,2,03/02/1998 02:50
425,109,631,3,26/11/1997 21:22
426,297,716,3,26/09/1997 02:03
427,249,188,4,16/11/1997 00:44
428,144,699,4,22/02/1998 00:08
429,301,604,4,14/12/1997 05:06
430,64,392,3,12/03/1998 21:19
431,92,501,2,30/09/1997 21:07
432,222,97,4,30/10/1997 03:22
433,268,436,3,26/09/1997 21:52
434,293,135,5,03/03/1998 06:12
435,213,173,5,08/11/1997 02:17
436,160,460,2,14/10/1997 20:33
437,13,498,4,14/12/1997 22:51
438,59,715,5,23/02/1998 03:52
439,5,17,4,30/09/1997 16:16
440,125,163,5,13/11/1997 21:02
441,174,315,5,02/02/1998 15:19
442,114,505,3,04/12/1997 18:30
443,213,515,4,07/11/1997 02:41
444,23,196,2,20/09/1997 20:22
445,128,15,4,19/11/1997 19:47
446,239,56,4,06/03/1998 10:17
447,181,279,1,08/11/1997 04:22
448,291,80,4,24/09/1997 07:32
449,250,238,4,29/10/1997 01:52
450,201,649,3,06/01/1998 19:17
451,60,60,5,28/12/1997 16:48
452,181,325,2,08/11/1997 04:03
453,119,407,3,09/02/1998 15:37
454,287,1,5,27/09/1997 04:21
455,216,228,3,23/11/1997 00:40
456,216,531,4,22/11/1997 21:23
457,203,471,4,25/11/1997 05:07
458,92,587,3,30/09/1997 23:00
459,13,892,3,22/12/1997 07:03
460,213,176,4,08/11/1997 02:32
461,286,288,5,02/10/1997 15:37
462,117,1047,2,01/12/1997 20:54
463,99,111,1,24/01/1998 21:54
464,11,558,3,06/04/1998 23:10
465,65,47,2,11/11/1997 02:51
466,295,194,4,14/11/1997 14:23
467,269,217,2,01/04/1998 17:26
468,85,259,2,09/12/1997 22:03
469,250,596,5,29/10/1997 01:52
470,137,144,5,06/12/1997 18:41
471,201,960,2,06/01/1998 18:41
472,257,137,4,13/12/1997 21:52
473,111,328,4,04/04/1998 08:52
474,91,480,4,01/04/1998 13:54
475,215,211,4,01/04/1998 13:10
476,181,938,1,08/11/1997 03:59
477,189,1060,5,22/04/1998 16:58
478,1,20,4,14/02/1998 04:51
479,303,404,4,14/11/1997 00:46
480,299,305,3,17/11/1997 03:28
481,187,210,4,13/11/1997 23:54
482,222,278,2,22/10/1997 23:45
483,214,568,4,15/04/1998 19:23
484,293,770,3,03/03/1998 06:30
485,285,191,4,22/03/1998 19:44
486,303,252,3,14/11/1997 21:59
487,96,156,4,10/01/1998 03:27
488,72,1110,3,20/11/1997 14:48
489,115,1067,4,03/12/1997 17:43
490,7,430,3,31/03/1998 13:49
491,116,350,3,08/02/1998 22:45
492,73,480,4,28/02/1998 00:29
493,269,246,5,01/04/1998 18:57
494,263,419,5,30/03/1998 23:11
495,70,431,3,07/01/1998 05:17
496,221,475,4,26/09/1997 03:23
497,72,182,5,20/11/1997 14:35
498,25,357,4,26/01/1998 22:12
499,290,50,5,25/11/1997 15:59
500,189,526,4,22/04/1998 17:30
501,299,303,3,23/10/1997 14:56
502,264,294,3,30/01/1998 00:51
503,200,365,5,06/01/1998 23:39
504,187,135,4,14/11/1997 00:00
505,184,187,4,14/03/1998 20:57
506,63,289,2,01/10/1997 23:03
507,13,229,4,17/12/1997 22:27
508,298,486,3,07/01/1998 14:24
509,235,185,4,11/03/1998 22:30
510,62,712,4,12/11/1997 23:09
511,246,94,2,16/01/1998 04:05
512,54,742,5,01/12/1997 00:06
513,63,762,3,01/10/1997 23:14
514,11,732,3,06/04/1998 23:16
515,92,168,4,30/09/1997 21:08
516,8,550,3,12/11/1997 19:19
517,307,174,4,11/11/1997 21:24
518,303,200,4,14/11/1997 00:47
519,256,849,2,15/12/1997 05:43
520,72,54,3,20/11/1997 14:40
521,164,406,2,09/03/1998 00:13
522,117,150,4,21/11/1997 15:11
523,224,77,4,21/02/1998 23:31
524,193,869,3,05/03/1998 19:56
525,94,184,2,04/04/1998 20:14
526,281,338,2,04/12/1997 01:54
527,130,109,3,22/09/1997 18:43
528,128,371,1,19/11/1997 19:15
529,94,720,1,04/04/1998 20:59
530,182,845,3,24/01/1998 03:37
531,129,873,1,27/12/1997 17:57
532,254,229,4,03/02/1998 02:56
533,64,381,4,12/11/1997 20:11
534,151,176,2,14/11/1997 16:18
535,45,25,4,01/12/1997 22:06
536,193,879,3,05/03/1998 18:40
537,276,922,4,06/03/1998 09:00
538,276,57,3,20/09/1997 20:32
539,234,187,4,08/04/1998 23:45
540,181,306,1,08/11/1997 04:06
541,21,370,1,22/09/1997 18:01
542,293,249,3,03/03/1998 06:07
543,264,721,5,30/01/1998 01:27
544,10,611,5,26/10/1997 17:25
545,197,346,3,01/04/1998 05:37
546,276,142,3,20/09/1997 22:02
547,308,427,4,17/02/1998 17:29
548,221,943,4,26/09/1997 04:05
549,131,126,4,01/01/1998 19:05
550,268,824,2,10/10/1997 21:22
551,109,8,3,26/11/1997 19:30
552,198,58,3,07/01/1998 21:22
553,230,680,4,25/11/1997 18:58
554,181,741,1,08/11/1997 04:21
555,192,1061,4,06/12/1997 00:41
556,234,448,3,11/04/1998 22:58
557,90,900,4,31/03/1998 22:11
558,193,941,4,05/03/1998 19:08
559,128,603,5,19/11/1997 19:13
560,126,905,2,19/02/1998 02:28
561,244,265,4,27/11/1997 04:57
562,90,289,3,31/03/1998 22:11
563,157,25,3,07/02/1998 22:33
564,305,71,3,01/02/1998 09:01
565,119,382,5,20/09/1997 18:55
566,21,222,2,22/09/1997 18:03
567,231,181,4,27/02/1998 18:47
568,280,508,3,04/04/1998 14:34
569,288,132,3,01/02/1998 23:02
570,279,1497,2,24/03/1998 23:02
571,301,33,4,14/12/1997 05:43
572,72,699,3,20/11/1997 14:39
573,90,259,2,31/03/1998 22:13
574,308,55,3,17/02/1998 18:06
575,59,742,3,23/02/1998 03:04
576,94,744,4,04/04/1998 20:24
577,130,642,4,25/09/1997 19:48
578,26,1015,3,31/03/1998 13:48
579,56,121,5,15/04/1998 22:31
580,82,508,2,13/01/1998 17:57
581,62,12,4,12/11/1997 22:26
582,276,40,3,20/09/1997 21:44
583,181,1015,1,08/11/1997 04:25
584,152,301,3,21/11/1997 21:23
585,178,845,4,22/12/1997 20:58
586,217,597,4,05/03/1998 03:54
587,79,303,4,30/03/1998 15:20
588,138,484,4,08/11/1997 21:22
589,308,81,5,17/02/1998 17:41
590,75,284,2,06/01/1998 01:33
591,269,198,4,01/04/1998 16:11
592,307,94,3,17/10/1997 21:11
593,222,781,3,02/12/1997 10:47
594,121,740,3,01/04/1998 00:29
595,269,22,1,01/04/1998 16:27
596,13,864,4,14/12/1997 23:25
597,230,742,5,25/11/1997 19:10
598,269,507,4,01/04/1998 16:40
599,239,1099,5,06/03/1998 10:14
600,245,1028,5,26/02/1998 17:17
601,56,546,3,15/04/1998 22:31
602,295,961,5,14/11/1997 14:59
603,271,1028,2,26/01/1998 20:55
604,222,812,2,02/12/1997 10:38
605,69,240,3,14/12/1997 19:02
606,10,7,4,26/10/1997 18:56
607,22,376,3,07/11/1997 07:18
608,294,931,3,07/03/1998 03:54
609,82,717,1,13/01/1998 18:01
610,279,399,4,26/09/1997 22:44
611,269,234,1,01/04/1998 16:50
612,6,98,5,31/12/1997 20:38
613,243,1039,4,20/11/1997 01:09
614,298,181,4,06/01/1998 22:27
615,282,325,1,09/12/1997 21:30
616,78,323,1,15/11/1997 22:39
617,118,200,5,27/09/1997 18:24
618,283,1114,5,12/11/1997 01:19
619,171,292,4,27/03/1998 21:40
620,70,217,4,07/01/1998 05:31
621,10,100,5,26/10/1997 18:49
622,245,181,4,26/02/1998 17:21
623,107,333,3,30/03/1998 13:24
624,246,561,1,16/01/1998 04:04
625,13,901,1,01/01/1998 16:04
626,276,70,4,20/09/1997 21:27
627,244,17,2,27/11/1997 05:06
628,189,56,5,22/04/1998 17:14
629,226,242,5,04/01/1998 04:37
630,62,1016,4,12/11/1997 22:16
631,276,417,4,20/09/1997 22:01
632,214,478,4,02/04/1998 19:07
633,306,235,4,10/10/1997 17:25
634,222,26,3,30/10/1997 03:44
635,280,631,5,04/04/1998 14:39
636,60,430,5,28/12/1997 16:22
637,56,71,4,15/04/1998 23:34
638,42,274,5,02/12/1997 23:36
639,1,202,5,24/09/1997 03:40
640,13,809,4,17/12/1997 22:26
641,173,289,4,22/10/1997 21:49
642,15,749,1,13/11/1997 21:08
643,185,23,4,30/12/1997 23:24
644,280,540,3,04/04/1998 15:05
645,244,381,4,27/11/1997 04:14
646,150,293,4,05/11/1997 16:22
647,7,497,4,31/03/1998 13:48
648,178,317,4,22/12/1997 21:41
649,178,742,3,22/12/1997 20:50
650,95,1217,3,26/11/1997 19:30
651,234,1462,3,11/04/1998 22:31
652,97,222,5,08/01/1998 05:54
653,109,127,2,26/11/1997 16:57
654,117,268,5,21/11/1997 14:58
655,269,705,2,01/04/1998 16:40
656,130,1246,3,07/10/1997 19:28
657,264,655,4,30/01/1998 01:25
658,207,13,3,29/09/1997 04:20
659,42,588,5,03/12/1997 00:15
660,246,409,2,16/01/1998 04:02
661,87,367,4,18/11/1997 18:11
662,101,304,3,18/10/1997 00:47
663,256,127,4,15/12/1997 05:40
664,92,794,3,30/09/1997 21:26
665,181,762,2,08/11/1997 04:30
666,213,235,1,08/11/1997 02:11
667,92,739,2,06/10/1997 22:06
668,292,661,5,02/12/1997 23:32
669,246,665,4,16/01/1998 03:53
670,274,845,5,07/11/1997 23:32
671,188,692,5,24/09/1997 03:43
672,18,86,4,21/11/1997 16:28
673,5,439,1,06/11/1997 19:27
674,236,632,3,17/03/1998 06:30
675,193,407,4,05/03/1998 19:58
676,144,709,4,22/02/1998 00:05
677,90,1198,5,31/03/1998 22:37
678,48,609,4,13/11/1997 15:26
679,5,225,2,30/09/1997 16:08
680,22,128,5,07/11/1997 07:33
681,311,432,4,09/01/1998 17:04
682,8,22,5,12/11/1997 19:16
683,276,188,4,20/09/1997 21:55
684,222,173,5,30/10/1997 03:44
685,72,866,4,20/11/1997 14:24
686,299,134,4,30/10/1997 06:18
687,1,171,5,13/03/1998 01:15
688,308,295,3,17/02/1998 18:51
689,165,216,4,14/11/1997 16:42
690,222,49,3,30/10/1997 03:51
691,181,121,4,08/11/1997 04:17
692,200,11,5,06/01/1998 23:32
693,234,626,4,11/04/1998 23:12
694,244,707,4,27/11/1997 04:50
695,90,25,5,31/03/1998 22:53
696,208,216,5,26/12/1997 03:52
697,263,96,4,30/03/1998 22:52
698,134,323,4,04/04/1998 23:25
699,279,586,4,18/04/1998 01:57
700,2,292,4,27/02/1998 03:39
701,288,593,2,07/02/1998 22:55
702,49,302,4,21/02/1998 12:50
703,286,153,5,22/10/1997 14:43
704,205,304,3,24/02/1998 01:38
705,22,80,4,07/11/1997 07:20
706,234,318,4,08/04/1998 23:41
707,223,328,3,02/04/1998 20:29
708,15,25,3,13/11/1997 21:23
709,268,147,4,10/10/1997 20:06
710,94,1220,3,04/04/1998 20:44
711,274,405,4,07/11/1997 23:37
712,7,492,5,31/03/1998 13:46
713,268,217,2,01/10/1997 22:21
714,16,55,5,24/10/1997 18:32
715,164,620,3,09/03/1998 00:11
716,290,161,4,25/11/1997 16:11
717,92,515,4,30/09/1997 17:33
718,239,1070,5,06/03/1998 10:10
719,56,449,5,15/04/1998 22:28
720,248,234,4,11/01/1998 16:09
721,234,10,3,30/03/1998 03:17
722,280,1049,2,04/04/1998 15:08
723,308,187,5,17/02/1998 18:06
724,276,64,5,20/09/1997 20:30
725,192,948,3,06/12/1997 00:31
726,122,509,4,11/11/1997 17:48
727,85,588,3,29/11/1997 21:18
728,262,931,2,17/11/1997 18:21
729,201,272,3,28/01/1998 18:55
730,181,870,2,08/11/1997 04:17
731,295,739,4,14/11/1997 14:38
732,263,568,4,30/03/1998 23:09
733,295,39,4,14/11/1997 14:37
